,Label,size_ratio,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle
0,Three,0.47596153846153844,0.4698785254729675,-1.2899586021736937,0.38211203966194557,1.5480729659532555,0.24510663747266706,1.1705556697609225,0.12892294223812154,0.7853981633974483,0.01941381619632334,-0.4636476090008061,0.04949571380917817,0.2662520491509253,0.21017193340335005,-0.9025069079643125,0.3299492150318611,-1.0010398733119181,0.435601218716057,-1.04917802969851,0.048534540490808346,0.17985349979247828,0.21774652562216004,1.4909663410826592,0.35205444873247427,-1.5214536945419266,0.4539886776129278,-1.4654188876059542,0.14059946230525794,-0.15499674192394097,0.18417563176874507,0.7853981633974483,0.19105601983097278,1.1987285679367763,0.2051811691270102,1.4648119688052967,0.22814331769738272,-0.36990606745655763,0.13918501258489652,0.06241880999595735,0.07825959502642585,-0.3392926144540447,0.09126558678183275,-1.1284221038181517
1,Three,0.5072463768115942,0.47140452079103173,-1.2548260548419161,0.38777490945925425,-1.5596856728972892,0.250699729818248,1.2381766352209842,0.13272217656353258,0.9467732738181398,0.015533955803363246,0.982793723247329,0.04498043364037631,0.2914567944778671,0.209387299448027,-0.9314104211087237,0.32980648962674813,-0.9900399732272261,0.43522806616435195,-1.018492835926653,0.05241326892284839,0.16514867741462683,0.22010537220773974,1.512040504079174,0.3502765945511512,-1.4845907531191178,0.44844047576425516,-1.4261818875749561,0.14379804592433384,-0.15037142800713454,0.19497340003602975,0.7853981633974483,0.24723289504378024,1.177345688865961,0.29911204918533607,1.3677511095414314,0.23852045462860652,-0.35031421223540216,0.13953981187156808,0.15499674192394097,0.07944194115408895,-0.21866894587394195,0.09458753510259738,-1.0460005551447893
2,Three,0.5,0.4732488743160623,-1.237552025683224,0.38292899522576684,-1.5371012194488802,0.24885090947780159,1.254510198882742,0.12647063882659523,0.9544993893988254,0.01359820733051053,1.2490457723982544,0.03545978637420341,0.24497866312686414,0.20645106301522967,-0.9481255380378293,0.32683822428239784,-1.0010398733119181,0.43215778950469674,-1.0269638704927742,0.057370899577601144,0.2267988480538859,0.22827174193421415,1.5142528898500793,0.35389318249350976,-1.4856369341751898,0.45184123645211915,-1.4275533779832097,0.1424894888680208,-0.09065988720074511,0.20077512517135673,0.8156919233162234,0.2547260391667601,1.1902899496825317,0.30784251141504076,1.35970299357215,0.23662443715803114,-0.3332443011116727,0.14423076923076922,0.17985349979247828,0.07929049280033962,-0.21866894587394195,0.09440721314333521,-1.0460005551447893
3,Three,0.5048076923076923,0.47670407162715844,-1.2120256565243244,0.386861724835192,-1.5152978215491797,0.24583696981321349,1.287700541495401,0.1251277230653498,1.0303768265243125,0.030347930523027793,-0.7853981633974483,0.03956886033172913,0.21866894587394195,0.20858545717120802,-0.9314104211087237,0.32496384886156127,-0.982793723247329,0.42627770972820284,-1.007928093946786,0.05977849046001768,0.3671738338182192,0.22762970997727244,1.5330783743280325,0.353602230455725,-1.473543128543331,0.451603311174795,-1.4181469983996315,0.1459227467811159,-0.0,0.219262485398194,0.8685393952858895,0.3029021457269337,1.2087089191011682,0.3747692960637979,1.3397056595989996,0.23004451988424715,-0.24497866312686414,0.14680370280246413,0.2662520491509253,0.09104379156908338,-0.1418970546041639,0.10992487961258109,-0.8960553845713439
4,Three,0.507177033492823,0.47947094077825586,-1.2068173702852525,0.38916157145801794,-1.5049575574922027,0.24738926706729683,1.3090828243936916,0.12024218206564134,1.0912770348023004,0.033328173632989955,-0.6947382761967033,0.03816731341594686,0.4636476090008061,0.20398099217815316,-0.9189272124893197,0.3195586664741192,-0.9753864513161641,0.42383336523779264,-1.007928093946786,0.06109751240283632,0.21109333322274654,0.22226521223895176,1.5131678993174227,0.3511859523119133,-1.4856369341751898,0.4483847182338417,-1.4275533779832097,0.14990087832150278,-0.08550529367820464,0.21758716399459624,0.8408966686431651,0.29477918594904245,1.1849136573968229,0.360170843604086,1.331564726831236,0.23624457104989138,-0.2931868965578822,0.158348359284189,0.24497866312686414,0.09851677855430678,-0.08673833867598511,0.11168423748301029,-0.7583777142101835
5,Three,0.5263157894736842,0.4757431519044308,-1.2068173702852525,0.3776865604100093,-1.5034824510021916,0.23729622008150145,1.299849476456476,0.10414406840917835,1.1071487177940904,0.03903609039387215,-0.21866894587394195,0.039944027815142065,0.5585993153435624,0.2049914067636862,-0.9025069079643125,0.3218998478101876,-0.9536049352545345,0.42158127157318026,-0.9855792313633369,0.06407293132155592,0.13255153229667402,0.22444503984928085,1.5519306407732258,0.34976501009711414,-1.449444326224133,0.4461861996272565,-1.4087677640603302,0.15295444692788604,-0.08314123188844122,0.22227798889534345,0.866302262552679,0.3122026022531266,1.2104383562701035,0.39228500407978867,1.33105321792444,0.24252692888627508,-0.2830957852994955,0.15568443609462174,0.3906070436976868,0.09324546551477485,0.04542327942157701,0.11081591529189894,-0.7583777142101835
6,Three,0.5190476190476191,0.47796706023874086,-1.1902899496825317,0.38153275878999304,-1.493174818057503,0.2368719537356653,1.299849476456476,0.10213770554877306,1.1441688336680205,0.048189381260824116,-0.2662520491509253,0.03780286083029302,0.4636476090008061,0.20462489879720633,-0.9025069079643125,0.3213243170574907,-0.9536049352545345,0.4243571082942458,-0.9910808263512179,0.059771571147044955,0.1418970546041639,0.22404375036871013,1.5519306407732258,0.35285482709027954,-1.4627846020948503,0.44890399827153665,-1.419578636648456,0.1484695026807634,-0.08550529367820464,0.22464093601363236,0.851966327173272,0.31472442531448674,1.1853024598655675,0.39260869036692253,1.320595779017256,0.23803798389699496,-0.28805544705062586,0.16177018654515526,0.34653886443394183,0.08965735672056743,0.1418970546041639,0.092694125624626,-0.7531512809621944
7,Three,0.5308056872037915,0.4804419823236115,-1.177345688865961,0.38240913635602664,-1.4831096716653962,0.24673456628875454,1.313472611823808,0.10116295640379999,1.1441688336680205,0.05177985197989,-0.24497866312686414,0.03949208767649005,0.5585993153435624,0.20206590938537838,-0.8734055369251891,0.31732033201973775,-0.9352106199703457,0.41567465659447395,-0.9716210038085897,0.06334798866931973,0.13255153229667402,0.22605225775616564,1.570796,0.34996338570047353,-1.4508923414298727,0.4459579261746429,-1.4010180528265581,0.15093389005078842,-0.05549850524571683,0.22886429648419296,0.8760580505981934,0.31949425556549504,1.1951560913218313,0.4061215625411333,1.3208177053340742,0.24498831862745943,-0.29473010520937737,0.16325996393500852,0.39479111969976155,0.0929476788669125,0.13552771398550073,0.10656205624127603,-0.7853981633974483
8,Three,0.5330188679245284,0.48099032061748886,-1.1613591172687538,0.3765012056652385,-1.4711276743037347,0.24654316519914474,1.366778347202348,0.10798680876487779,1.089909046599561,0.03723129723599305,-0.4636476090008061,0.03837714277069155,0.8621700546672264,0.20413652394809972,-0.8865015351337469,0.3188931788144655,-0.9429597329831073,0.4191209003513093,-0.9690204895667285,0.06257738265696712,0.06656816377582381,0.22065630168285377,-1.5519306407732258,0.3490868453984967,-1.427212933148428,0.4482662102543922,-1.3934345161980017,0.1503725036994254,-0.08314123188844122,0.22493373807953426,0.8902751021276822,0.3215715227489288,1.1999050379822342,0.40786966837907557,1.3233424211984184,0.2448506291805023,-0.31099828060554097,0.1657211003384775,0.4411794804149806,0.09391221115903309,0.223476601140633,0.1000753445821991,-0.7853981633974483
9,Three,0.5428571428571428,0.47974600374265525,-1.1578863847395506,0.38728929013760416,-1.4625257359344406,0.24157370187961408,1.3258176636680326,0.10856871315296164,1.089909046599561,0.043087380383653257,-0.507098504392337,0.03948136520084457,0.5585993153435624,0.20472388168345154,-0.8577354939360433,0.31973634402480133,-0.9246774229342947,0.41793627504513037,-0.9633517288072486,0.05918506868570292,0.1418970546041639,0.2219637350508766,-1.5330783743280325,0.3474571854581449,-1.4135682758183277,0.4473271546623395,-1.382574821490126,0.15089291007086422,-0.05549850524571683,0.22290860091161918,0.8784618921218662,0.317896000999242,1.207403193299666,0.40601129669246194,1.3208177053340742,0.2466675755183602,-0.25732371497108864,0.15388117858282757,0.3906070436976868,0.08380488692456665,0.049958395721942765,0.10130851889708446,-0.9025069079643125
